Anno 2011, ospedale 01090101, specialità 1, totale pazienti 309
Anno 2011, ospedale 01002302, specialità 49, totale pazienti 4
Anno 2011, ospedale 01002601, specialità 49, totale pazienti 954
Anno 2011, ospedale 01002602, specialità 49, totale pazienti 4
Anno 2011, ospedale 01002603, specialità 49, totale pazienti 241
Anno 2011, ospedale 01002604, specialità 49, totale pazienti 65
Anno 2011, ospedale 01002605, specialità 49, totale pazienti 40
Anno 2011, ospedale 01002606, specialità 49, totale pazienti 5
Anno 2011, ospedale 01003001, specialità 49, totale pazienti 72
Anno 2011, ospedale 01003002, specialità 49, totale pazienti 1
Anno 2011, ospedale 01007901, specialità 49, totale pazienti 61
Anno 2011, ospedale 01007904, specialità 49, totale pazienti 4
Anno 2011, ospedale 01007905, specialità 49, totale pazienti 2
Anno 2011, ospedale 01008500, specialità 49, totale pazienti 119
Anno 2011, ospedale 01012001, specialità 49, totale pazienti 300
Anno 2011, ospedale 01012002, specialità 49, totale pazienti 238
Anno 2011, ospedale 01012401, specialità 49, totale pazienti 116
Anno 2011, ospedale 01012402, specialità 49, totale pazienti 4
Anno 2011, ospedale 01012601, specialità 49, totale pazienti 41
Anno 2011, ospedale 01012602, specialità 49, totale pazienti 34
Anno 2011, ospedale 01088200, specialità 49, totale pazienti 5
Anno 2011, ospedale 01090101, specialità 49, totale pazienti 301
Anno 2011, ospedale 01090201, specialità 49, totale pazienti 828
Anno 2011, ospedale 01090203, specialità 49, totale pazienti 573
Anno 2011, ospedale 01090301, specialità 49, totale pazienti 1
Anno 2011, ospedale 01090302, specialità 49, totale pazienti 88
Anno 2011, ospedale 01090400, specialità 49, totale pazienti 65
Anno 2011, ospedale 01090501, specialità 49, totale pazienti 361
Anno 2011, ospedale 01090600, specialità 49, totale pazienti 160
Anno 2011, ospedale 01090701, specialità 49, totale pazienti 292
Anno 2011, ospedale 01090702, specialità 49, totale pazienti 122
Anno 2011, ospedale 01090800, specialità 49, totale pazienti 122
Anno 2011, ospedale 01000300, specialità 50, totale pazienti 360
Anno 2011, ospedale 01000401, specialità 50, totale pazienti 13
Anno 2011, ospedale 01000402, specialità 50, totale pazienti 347
Anno 2011, ospedale 01000403, specialità 50, totale pazienti 5
Anno 2011, ospedale 01000501, specialità 50, totale pazienti 219
Anno 2011, ospedale 01000502, specialità 50, totale pazienti 105
Anno 2011, ospedale 01000601, specialità 50, totale pazienti 437
Anno 2011, ospedale 01000700, specialità 50, totale pazienti 163
Anno 2011, ospedale 01000801, specialità 50, totale pazienti 440
Anno 2011, ospedale 01000802, specialità 50, totale pazienti 3
Anno 2011, ospedale 01000901, specialità 50, totale pazienti 242
Anno 2011, ospedale 01000902, specialità 50, totale pazienti 224
Anno 2011, ospedale 01001100, specialità 50, totale pazienti 486
Anno 2011, ospedale 01001700, specialità 50, totale pazienti 175
Anno 2011, ospedale 01001901, specialità 50, totale pazienti 460
Anno 2011, ospedale 01001903, specialità 50, totale pazienti 1
Anno 2011, ospedale 01002301, specialità 50, totale pazienti 252
Anno 2011, ospedale 01002302, specialità 50, totale pazienti 2
Anno 2011, ospedale 01002601, specialità 50, totale pazienti 235
Anno 2011, ospedale 01002602, specialità 50, totale pazienti 4
Anno 2011, ospedale 01002603, specialità 50, totale pazienti 217
Anno 2011, ospedale 01002604, specialità 50, totale pazienti 214
Anno 2011, ospedale 01002605, specialità 50, totale pazienti 214
Anno 2011, ospedale 01002606, specialità 50, totale pazienti 4
Anno 2011, ospedale 01003001, specialità 50, totale pazienti 286
Anno 2011, ospedale 01007901, specialità 50, totale pazienti 432
Anno 2011, ospedale 01007902, specialità 50, totale pazienti 4
Anno 2011, ospedale 01007904, specialità 50, totale pazienti 3
Anno 2011, ospedale 01007905, specialità 50, totale pazienti 1
Anno 2011, ospedale 01008500, specialità 50, totale pazienti 245
Anno 2011, ospedale 01012001, specialità 50, totale pazienti 75
Anno 2011, ospedale 01012002, specialità 50, totale pazienti 4
Anno 2011, ospedale 01012401, specialità 50, totale pazienti 211
Anno 2011, ospedale 01012402, specialità 50, totale pazienti 1
Anno 2011, ospedale 01012601, specialità 50, totale pazienti 185
Anno 2011, ospedale 01012602, specialità 50, totale pazienti 6
Anno 2011, ospedale 01090101, specialità 50, totale pazienti 593
Anno 2011, ospedale 01090400, specialità 50, totale pazienti 286
Anno 2011, ospedale 01090501, specialità 50, totale pazienti 576
Anno 2011, ospedale 01090600, specialità 50, totale pazienti 273
Anno 2011, ospedale 01090701, specialità 50, totale pazienti 333
Anno 2011, ospedale 01090800, specialità 50, totale pazienti 188
Anno 2011, ospedale 01000801, specialità 52, totale pazienti 256
Anno 2011, ospedale 01000901, specialità 52, totale pazienti 47
Anno 2011, ospedale 01002601, specialità 52, totale pazienti 1
Anno 2011, ospedale 01008500, specialità 52, totale pazienti 473
Anno 2011, ospedale 01090102, specialità 52, totale pazienti 1740
Anno 2011, ospedale 01090501, specialità 52, totale pazienti 638
Anno 2011, ospedale 01090600, specialità 52, totale pazienti 17
Anno 2011, ospedale 01000300, specialità 56, totale pazienti 38
Anno 2011, ospedale 01000401, specialità 56, totale pazienti 18
Anno 2011, ospedale 01000403, specialità 56, totale pazienti 95
Anno 2011, ospedale 01000501, specialità 56, totale pazienti 40
Anno 2011, ospedale 01000503, specialità 56, totale pazienti 709
Anno 2011, ospedale 01000602, specialità 56, totale pazienti 139
Anno 2011, ospedale 01000801, specialità 56, totale pazienti 152
Anno 2011, ospedale 01000802, specialità 56, totale pazienti 101
Anno 2011, ospedale 01000901, specialità 56, totale pazienti 27
Anno 2011, ospedale 01001200, specialità 56, totale pazienti 59
Anno 2011, ospedale 01001903, specialità 56, totale pazienti 283
Anno 2011, ospedale 01002303, specialità 56, totale pazienti 112
Anno 2011, ospedale 01002304, specialità 56, totale pazienti 337
Anno 2011, ospedale 01002601, specialità 56, totale pazienti 131
Anno 2011, ospedale 01002602, specialità 56, totale pazienti 146
Anno 2011, ospedale 01002606, specialità 56, totale pazienti 178
Anno 2011, ospedale 01002701, specialità 56, totale pazienti 350
Anno 2011, ospedale 01002702, specialità 56, totale pazienti 53
Anno 2011, ospedale 01003002, specialità 56, totale pazienti 168
Anno 2011, ospedale 01003003, specialità 56, totale pazienti 154
Anno 2011, ospedale 01008500, specialità 56, totale pazienti 222
Anno 2011, ospedale 01012001, specialità 56, totale pazienti 158
Anno 2011, ospedale 01012002, specialità 56, totale pazienti 38
Anno 2011, ospedale 01012402, specialità 56, totale pazienti 404
Anno 2011, ospedale 01061100, specialità 56, totale pazienti 362
Anno 2011, ospedale 01061200, specialità 56, totale pazienti 499
Anno 2011, ospedale 01061400, specialità 56, totale pazienti 631
Anno 2011, ospedale 01061500, specialità 56, totale pazienti 288
Anno 2011, ospedale 01061600, specialità 56, totale pazienti 332
Anno 2011, ospedale 01061700, specialità 56, totale pazienti 938
Anno 2011, ospedale 01062000, specialità 56, totale pazienti 152
Anno 2011, ospedale 01062100, specialità 56, totale pazienti 1609
Anno 2011, ospedale 01062200, specialità 56, totale pazienti 401
Anno 2011, ospedale 01062300, specialità 56, totale pazienti 980
Anno 2011, ospedale 01062600, specialità 56, totale pazienti 454
Anno 2011, ospedale 01062700, specialità 56, totale pazienti 289
Anno 2011, ospedale 01062900, specialità 56, totale pazienti 1016
Anno 2011, ospedale 01063100, specialità 56, totale pazienti 498
Anno 2011, ospedale 01063200, specialità 56, totale pazienti 277
Anno 2011, ospedale 01063300, specialità 56, totale pazienti 69
Anno 2011, ospedale 01063500, specialità 56, totale pazienti 831
Anno 2011, ospedale 01063900, specialità 56, totale pazienti 541
Anno 2011, ospedale 01064000, specialità 56, totale pazienti 728
Anno 2011, ospedale 01064100, specialità 56, totale pazienti 469
Anno 2011, ospedale 01064400, specialità 56, totale pazienti 323
Anno 2011, ospedale 01064600, specialità 56, totale pazienti 252
Anno 2011, ospedale 01064700, specialità 56, totale pazienti 989
Anno 2011, ospedale 01064800, specialità 56, totale pazienti 424
Anno 2011, ospedale 01064900, specialità 56, totale pazienti 362
Anno 2011, ospedale 01065100, specialità 56, totale pazienti 555
Anno 2011, ospedale 01065600, specialità 56, totale pazienti 249
Anno 2011, ospedale 01065700, specialità 56, totale pazienti 902
Anno 2011, ospedale 01089000, specialità 56, totale pazienti 26
Anno 2011, ospedale 01089100, specialità 56, totale pazienti 1262
Anno 2011, ospedale 01089200, specialità 56, totale pazienti 36
Anno 2011, ospedale 01089300, specialità 56, totale pazienti 1154
Anno 2011, ospedale 01089700, specialità 56, totale pazienti 157
Anno 2011, ospedale 01089800, specialità 56, totale pazienti 742
Anno 2011, ospedale 01090201, specialità 56, totale pazienti 25
Anno 2011, ospedale 01090203, specialità 56, totale pazienti 210
Anno 2011, ospedale 01090400, specialità 56, totale pazienti 177
Anno 2011, ospedale 01090501, specialità 56, totale pazienti 419
Anno 2011, ospedale 01090502, specialità 56, totale pazienti 61
Anno 2011, ospedale 01090703, specialità 56, totale pazienti 679
Anno 2011, ospedale 01090800, specialità 56, totale pazienti 128
Anno 2011, ospedale 01092000, specialità 56, totale pazienti 3316
Anno 2011, ospedale 01092100, specialità 56, totale pazienti 4062
Anno 2011, ospedale 01000300, specialità 58, totale pazienti 18
Anno 2011, ospedale 01002601, specialità 58, totale pazienti 58
Anno 2011, ospedale 01008500, specialità 58, totale pazienti 120
Anno 2011, ospedale 01012601, specialità 58, totale pazienti 81
Anno 2011, ospedale 01089200, specialità 58, totale pazienti 328
Anno 2011, ospedale 01090101, specialità 58, totale pazienti 1812
Anno 2011, ospedale 01090302, specialità 58, totale pazienti 659
Anno 2011, ospedale 01090400, specialità 58, totale pazienti 252
Anno 2011, ospedale 01090501, specialità 58, totale pazienti 795
Anno 2011, ospedale 01090600, specialità 58, totale pazienti 728
Anno 2011, ospedale 01090701, specialità 58, totale pazienti 54
Anno 2011, ospedale 01090800, specialità 58, totale pazienti 717
Anno 2011, ospedale 01000403, specialità 60, totale pazienti 121
Anno 2011, ospedale 01000801, specialità 60, totale pazienti 392
Anno 2011, ospedale 01000901, specialità 60, totale pazienti 258
Anno 2011, ospedale 01001903, specialità 60, totale pazienti 175
Anno 2011, ospedale 01002303, specialità 60, totale pazienti 276
Anno 2011, ospedale 01002304, specialità 60, totale pazienti 494
Anno 2011, ospedale 01002601, specialità 60, totale pazienti 84
Anno 2011, ospedale 01002602, specialità 60, totale pazienti 149
Anno 2011, ospedale 01002604, specialità 60, totale pazienti 45
Anno 2011, ospedale 01002606, specialità 60, totale pazienti 75
Anno 2011, ospedale 01002701, specialità 60, totale pazienti 110
Anno 2011, ospedale 01002702, specialità 60, totale pazienti 334
Anno 2011, ospedale 01003002, specialità 60, totale pazienti 236
Anno 2011, ospedale 01003003, specialità 60, totale pazienti 280
Anno 2011, ospedale 01007902, specialità 60, totale pazienti 99
Anno 2011, ospedale 01007905, specialità 60, totale pazienti 158
Anno 2011, ospedale 01008500, specialità 60, totale pazienti 319
Anno 2011, ospedale 01012001, specialità 60, totale pazienti 217
Anno 2011, ospedale 01012002, specialità 60, totale pazienti 216
Anno 2011, ospedale 01012602, specialità 60, totale pazienti 65
Anno 2011, ospedale 01061400, specialità 60, totale pazienti 136
Anno 2011, ospedale 01061500, specialità 60, totale pazienti 162
Anno 2011, ospedale 01061700, specialità 60, totale pazienti 208
Anno 2011, ospedale 01061800, specialità 60, totale pazienti 29
Anno 2011, ospedale 01062000, specialità 60, totale pazienti 19
Anno 2011, ospedale 01062100, specialità 60, totale pazienti 107
Anno 2011, ospedale 01062200, specialità 60, totale pazienti 484
Anno 2011, ospedale 01062700, specialità 60, totale pazienti 119
Anno 2011, ospedale 01062900, specialità 60, totale pazienti 782
Anno 2011, ospedale 01063000, specialità 60, totale pazienti 427
Anno 2011, ospedale 01063100, specialità 60, totale pazienti 88
Anno 2011, ospedale 01063200, specialità 60, totale pazienti 103
Anno 2011, ospedale 01063300, specialità 60, totale pazienti 456
Anno 2011, ospedale 01063400, specialità 60, totale pazienti 600
Anno 2011, ospedale 01064000, specialità 60, totale pazienti 136
Anno 2011, ospedale 01064200, specialità 60, totale pazienti 125
Anno 2011, ospedale 01064400, specialità 60, totale pazienti 372
Anno 2011, ospedale 01064600, specialità 60, totale pazienti 489
Anno 2011, ospedale 01064800, specialità 60, totale pazienti 238
Anno 2011, ospedale 01065600, specialità 60, totale pazienti 2
Anno 2011, ospedale 01089100, specialità 60, totale pazienti 86
Anno 2011, ospedale 01089700, specialità 60, totale pazienti 200
Anno 2011, ospedale 01090400, specialità 60, totale pazienti 140
Anno 2011, ospedale 01090600, specialità 60, totale pazienti 218
Anno 2011, ospedale 01090701, specialità 60, totale pazienti 196
Anno 2011, ospedale 01090800, specialità 60, totale pazienti 236
Anno 2011, ospedale 01090701, specialità 61, totale pazienti 178
Anno 2011, ospedale 01090800, specialità 61, totale pazienti 357
Anno 2011, ospedale 01000300, specialità 62, totale pazienti 13
Anno 2011, ospedale 01000402, specialità 62, totale pazienti 25
Anno 2011, ospedale 01000502, specialità 62, totale pazienti 45
Anno 2011, ospedale 01000601, specialità 62, totale pazienti 34
Anno 2011, ospedale 01000801, specialità 62, totale pazienti 14
Anno 2011, ospedale 01000901, specialità 62, totale pazienti 25
Anno 2011, ospedale 01001700, specialità 62, totale pazienti 9
Anno 2011, ospedale 01001901, specialità 62, totale pazienti 4
Anno 2011, ospedale 01003001, specialità 62, totale pazienti 11
Anno 2011, ospedale 01007901, specialità 62, totale pazienti 4
Anno 2011, ospedale 01012001, specialità 62, totale pazienti 24
Anno 2011, ospedale 01012401, specialità 62, totale pazienti 5
Anno 2011, ospedale 01012601, specialità 62, totale pazienti 41
Anno 2011, ospedale 01090301, specialità 62, totale pazienti 26
Anno 2011, ospedale 01090302, specialità 62, totale pazienti 85
Anno 2011, ospedale 01090501, specialità 62, totale pazienti 63
Anno 2011, ospedale 01090800, specialità 62, totale pazienti 22
Anno 2011, ospedale 01000300, specialità 64, totale pazienti 149
Anno 2011, ospedale 01000501, specialità 64, totale pazienti 193
Anno 2011, ospedale 01000502, specialità 64, totale pazienti 1095
Anno 2011, ospedale 01000601, specialità 64, totale pazienti 322
Anno 2011, ospedale 01000700, specialità 64, totale pazienti 122
Anno 2011, ospedale 01000801, specialità 64, totale pazienti 621
Anno 2011, ospedale 01000901, specialità 64, totale pazienti 924
Anno 2011, ospedale 01000902, specialità 64, totale pazienti 1
Anno 2011, ospedale 01001100, specialità 64, totale pazienti 563
Anno 2011, ospedale 01001200, specialità 64, totale pazienti 880
Anno 2011, ospedale 01001700, specialità 64, totale pazienti 547
Anno 2011, ospedale 01002301, specialità 64, totale pazienti 837
Anno 2011, ospedale 01002601, specialità 64, totale pazienti 795
Anno 2011, ospedale 01002603, specialità 64, totale pazienti 224
Anno 2011, ospedale 01003001, specialità 64, totale pazienti 198
Anno 2011, ospedale 01003003, specialità 64, totale pazienti 146
Anno 2011, ospedale 01008500, specialità 64, totale pazienti 689
Anno 2011, ospedale 01012001, specialità 64, totale pazienti 450
Anno 2011, ospedale 01012002, specialità 64, totale pazienti 170
Anno 2011, ospedale 01012401, specialità 64, totale pazienti 175
Anno 2011, ospedale 01012602, specialità 64, totale pazienti 250
Anno 2011, ospedale 01061000, specialità 64, totale pazienti 1
Anno 2011, ospedale 01088200, specialità 64, totale pazienti 606
Anno 2011, ospedale 01089200, specialità 64, totale pazienti 1237
Anno 2011, ospedale 01089700, specialità 64, totale pazienti 674
Anno 2011, ospedale 01090101, specialità 64, totale pazienti 3448
Anno 2011, ospedale 01090301, specialità 64, totale pazienti 470
Anno 2011, ospedale 01090400, specialità 64, totale pazienti 152
Anno 2011, ospedale 01090501, specialità 64, totale pazienti 1151
Anno 2011, ospedale 01090600, specialità 64, totale pazienti 1340
Anno 2011, ospedale 01090701, specialità 64, totale pazienti 551
Anno 2011, ospedale 01090800, specialità 64, totale pazienti 801
Anno 2011, ospedale 01090302, specialità 65, totale pazienti 1472
Anno 2011, ospedale 01000300, specialità 67, totale pazienti 41
Anno 2011, ospedale 01000501, specialità 67, totale pazienti 11
Anno 2011, ospedale 01000601, specialità 67, totale pazienti 62
Anno 2011, ospedale 01000602, specialità 67, totale pazienti 23
Anno 2011, ospedale 01000700, specialità 67, totale pazienti 28
Anno 2011, ospedale 01000801, specialità 67, totale pazienti 66
Anno 2011, ospedale 01000901, specialità 67, totale pazienti 39
Anno 2011, ospedale 01001100, specialità 67, totale pazienti 35
Anno 2011, ospedale 01001200, specialità 67, totale pazienti 1
Anno 2011, ospedale 01002604, specialità 67, totale pazienti 9
Anno 2011, ospedale 01002605, specialità 67, totale pazienti 2
Anno 2011, ospedale 01008500, specialità 67, totale pazienti 293
Anno 2011, ospedale 01012001, specialità 67, totale pazienti 15
Anno 2011, ospedale 01012002, specialità 67, totale pazienti 3
Anno 2011, ospedale 01012401, specialità 67, totale pazienti 5
Anno 2011, ospedale 01012601, specialità 67, totale pazienti 17
Anno 2011, ospedale 01089200, specialità 67, totale pazienti 276
Anno 2011, ospedale 01090101, specialità 67, totale pazienti 826
Anno 2011, ospedale 01090201, specialità 67, totale pazienti 155
Anno 2011, ospedale 01090203, specialità 67, totale pazienti 29
Anno 2011, ospedale 01090301, specialità 67, totale pazienti 277
Anno 2011, ospedale 01090302, specialità 67, totale pazienti 19
Anno 2011, ospedale 01090400, specialità 67, totale pazienti 20
Anno 2011, ospedale 01090501, specialità 67, totale pazienti 466
Anno 2011, ospedale 01090600, specialità 67, totale pazienti 339
Anno 2011, ospedale 01090701, specialità 67, totale pazienti 47
Anno 2011, ospedale 01090702, specialità 67, totale pazienti 5
Anno 2011, ospedale 01000901, specialità 68, totale pazienti 561
Anno 2011, ospedale 01002601, specialità 68, totale pazienti 155
Anno 2011, ospedale 01002604, specialità 68, totale pazienti 4
Anno 2011, ospedale 01002606, specialità 68, totale pazienti 54
Anno 2011, ospedale 01008500, specialità 68, totale pazienti 502
Anno 2011, ospedale 01090101, specialità 68, totale pazienti 279
Anno 2011, ospedale 01090302, specialità 68, totale pazienti 507
Anno 2011, ospedale 01090400, specialità 68, totale pazienti 989
Anno 2011, ospedale 01090501, specialità 68, totale pazienti 488
Anno 2011, ospedale 01090600, specialità 68, totale pazienti 781
Anno 2011, ospedale 01090701, specialità 68, totale pazienti 813
Anno 2011, ospedale 01090800, specialità 68, totale pazienti 111
Anno 2011, ospedale 01090101, specialità 70, totale pazienti 141
Anno 2011, ospedale 01090501, specialità 70, totale pazienti 160
Anno 2011, ospedale 01090600, specialità 70, totale pazienti 55
Anno 2011, ospedale 01000901, specialità 71, totale pazienti 159
Anno 2011, ospedale 01090101, specialità 71, totale pazienti 183
Anno 2011, ospedale 01090600, specialità 71, totale pazienti 216
Anno 2011, ospedale 01090701, specialità 71, totale pazienti 108
Anno 2011, ospedale 01090800, specialità 71, totale pazienti 104
Anno 2011, ospedale 01000300, specialità 73, totale pazienti 35
Anno 2011, ospedale 01000402, specialità 73, totale pazienti 24
Anno 2011, ospedale 01000601, specialità 73, totale pazienti 2
Anno 2011, ospedale 01008500, specialità 73, totale pazienti 40
Anno 2011, ospedale 01090301, specialità 73, totale pazienti 3
Anno 2011, ospedale 01090302, specialità 73, totale pazienti 1
Anno 2011, ospedale 01090501, specialità 73, totale pazienti 25
Anno 2011, ospedale 01090600, specialità 73, totale pazienti 110
Anno 2011, ospedale 01090702, specialità 73, totale pazienti 25
Anno 2011, ospedale 01090800, specialità 73, totale pazienti 7
Anno 2011, ospedale 01002701, specialità 75, totale pazienti 31
Anno 2011, ospedale 01064000, specialità 75, totale pazienti 24
Anno 2011, ospedale 01089000, specialità 75, totale pazienti 135
Anno 2011, ospedale 01090201, specialità 75, totale pazienti 35
Anno 2011, ospedale 01090400, specialità 75, totale pazienti 23
Anno 2011, ospedale 01090501, specialità 75, totale pazienti 11
Anno 2011, ospedale 01090703, specialità 75, totale pazienti 119
Anno 2011, ospedale 01090800, specialità 75, totale pazienti 10
Anno 2011, ospedale 01092100, specialità 75, totale pazienti 12
Anno 2011, ospedale 01090302, specialità 76, totale pazienti 178
Anno 2011, ospedale 01090302, specialità 77, totale pazienti 190
Anno 2011, ospedale 01090302, specialità 78, totale pazienti 208
Anno 2011, ospedale 01090702, specialità 78, totale pazienti 283
Anno 2011, ospedale 01000801, specialità 97, totale pazienti 11
Anno 2011, ospedale 01090101, specialità 97, totale pazienti 203
Anno 2011, ospedale 01090600, specialità 97, totale pazienti 14
Anno 2012, ospedale 01090101, specialità 1, totale pazienti 137
Anno 2012, ospedale 01090302, specialità 1, totale pazienti 108
Anno 2012, ospedale 01090901, specialità 1, totale pazienti 39
Anno 2012, ospedale 01090907, specialità 1, totale pazienti 43
Anno 2012, ospedale 01000300, specialità 2, totale pazienti 188
Anno 2012, ospedale 01000403, specialità 2, totale pazienti 145
Anno 2012, ospedale 01000601, specialità 2, totale pazienti 3
Anno 2012, ospedale 01000700, specialità 2, totale pazienti 2478
Anno 2012, ospedale 01000801, specialità 2, totale pazienti 308
Anno 2012, ospedale 01000901, specialità 2, totale pazienti 69
Anno 2012, ospedale 01001000, specialità 2, totale pazienti 64
Anno 2012, ospedale 01001100, specialità 2, totale pazienti 585
Anno 2012, ospedale 01001901, specialità 2, totale pazienti 349
Anno 2012, ospedale 01001903, specialità 2, totale pazienti 734
Anno 2012, ospedale 01002302, specialità 2, totale pazienti 136
Anno 2012, ospedale 01002604, specialità 2, totale pazienti 215
Anno 2012, ospedale 01002605, specialità 2, totale pazienti 169
Anno 2012, ospedale 01002606, specialità 2, totale pazienti 125
Anno 2012, ospedale 01003002, specialità 2, totale pazienti 15
Anno 2012, ospedale 01003003, specialità 2, totale pazienti 7
Anno 2012, ospedale 01007901, specialità 2, totale pazienti 82
Anno 2012, ospedale 01007905, specialità 2, totale pazienti 87
Anno 2012, ospedale 01012401, specialità 2, totale pazienti 85
Anno 2012, ospedale 01012402, specialità 2, totale pazienti 33
Anno 2012, ospedale 01012601, specialità 2, totale pazienti 857
Anno 2012, ospedale 01065400, specialità 2, totale pazienti 202
Anno 2012, ospedale 01088200, specialità 2, totale pazienti 1648
Anno 2012, ospedale 01089700, specialità 2, totale pazienti 2553
Anno 2012, ospedale 01090104, specialità 2, totale pazienti 241
Anno 2012, ospedale 01090400, specialità 2, totale pazienti 3236
Anno 2012, ospedale 01090600, specialità 2, totale pazienti 1112
Anno 2012, ospedale 01090701, specialità 2, totale pazienti 833
Anno 2012, ospedale 01090903, specialità 2, totale pazienti 202
Anno 2012, ospedale 01000902, specialità 4, totale pazienti 157
Anno 2012, ospedale 01008500, specialità 4, totale pazienti 234
Anno 2012, ospedale 01090201, specialità 4, totale pazienti 297
Anno 2012, ospedale 01090302, specialità 4, totale pazienti 72
Anno 2012, ospedale 01090904, specialità 4, totale pazienti 136
Anno 2012, ospedale 01090907, specialità 4, totale pazienti 30
Anno 2012, ospedale 01090302, specialità 6, totale pazienti 44
Anno 2012, ospedale 01090907, specialità 6, totale pazienti 43
Anno 2012, ospedale 01061100, specialità 7, totale pazienti 530
Anno 2012, ospedale 01062800, specialità 7, totale pazienti 369
Anno 2012, ospedale 01064300, specialità 7, totale pazienti 50
Anno 2012, ospedale 01090101, specialità 7, totale pazienti 379
Anno 2012, ospedale 01090501, specialità 7, totale pazienti 208
Anno 2012, ospedale 01090600, specialità 7, totale pazienti 190
Anno 2012, ospedale 01090701, specialità 7, totale pazienti 99
Anno 2012, ospedale 01090800, specialità 7, totale pazienti 220
Anno 2012, ospedale 01090901, specialità 7, totale pazienti 291
Anno 2012, ospedale 01000300, specialità 8, totale pazienti 795
Anno 2012, ospedale 01000401, specialità 8, totale pazienti 1
Anno 2012, ospedale 01000402, specialità 8, totale pazienti 566
Anno 2012, ospedale 01000403, specialità 8, totale pazienti 4
Anno 2012, ospedale 01000501, specialità 8, totale pazienti 183
Anno 2012, ospedale 01000502, specialità 8, totale pazienti 224
Anno 2012, ospedale 01000601, specialità 8, totale pazienti 251
Anno 2012, ospedale 01000700, specialità 8, totale pazienti 289
Anno 2012, ospedale 01000801, specialità 8, totale pazienti 504
Anno 2012, ospedale 01000901, specialità 8, totale pazienti 626
Anno 2012, ospedale 01000902, specialità 8, totale pazienti 320
Anno 2012, ospedale 01001100, specialità 8, totale pazienti 591
Anno 2012, ospedale 01001700, specialità 8, totale pazienti 219
Anno 2012, ospedale 01001901, specialità 8, totale pazienti 492
Anno 2012, ospedale 01002301, specialità 8, totale pazienti 385
Anno 2012, ospedale 01002601, specialità 8, totale pazienti 350
Anno 2012, ospedale 01002602, specialità 8, totale pazienti 2
Anno 2012, ospedale 01002603, specialità 8, totale pazienti 140
Anno 2012, ospedale 01002604, specialità 8, totale pazienti 275
Anno 2012, ospedale 01002605, specialità 8, totale pazienti 30
Anno 2012, ospedale 01002606, specialità 8, totale pazienti 3
Anno 2012, ospedale 01003001, specialità 8, totale pazienti 251
Anno 2012, ospedale 01007901, specialità 8, totale pazienti 959
Anno 2012, ospedale 01007902, specialità 8, totale pazienti 2
Anno 2012, ospedale 01007903, specialità 8, totale pazienti 2
Anno 2012, ospedale 01007905, specialità 8, totale pazienti 1
Anno 2012, ospedale 01008500, specialità 8, totale pazienti 444
Anno 2012, ospedale 01012001, specialità 8, totale pazienti 235
Anno 2012, ospedale 01012002, specialità 8, totale pazienti 1
Anno 2012, ospedale 01012401, specialità 8, totale pazienti 171
Anno 2012, ospedale 01012601, specialità 8, totale pazienti 399
Anno 2012, ospedale 01061100, specialità 8, totale pazienti 1644
Anno 2012, ospedale 01061800, specialità 8, totale pazienti 32
Anno 2012, ospedale 01062800, specialità 8, totale pazienti 626
Anno 2012, ospedale 01064300, specialità 8, totale pazienti 1429
Anno 2012, ospedale 01065500, specialità 8, totale pazienti 941
Anno 2012, ospedale 01065600, specialità 8, totale pazienti 69
Anno 2012, ospedale 01090101, specialità 8, totale pazienti 1125
Anno 2012, ospedale 01090201, specialità 8, totale pazienti 74
Anno 2012, ospedale 01090203, specialità 8, totale pazienti 1
Anno 2012, ospedale 01090302, specialità 8, totale pazienti 154
Anno 2012, ospedale 01090400, specialità 8, totale pazienti 619
Anno 2012, ospedale 01090501, specialità 8, totale pazienti 1348
Anno 2012, ospedale 01090600, specialità 8, totale pazienti 915
Anno 2012, ospedale 01090701, specialità 8, totale pazienti 1707
Anno 2012, ospedale 01090702, specialità 8, totale pazienti 1
Anno 2012, ospedale 01090800, specialità 8, totale pazienti 1242
Anno 2012, ospedale 01090901, specialità 8, totale pazienti 536
Anno 2012, ospedale 01090904, specialità 8, totale pazienti 28
Anno 2012, ospedale 01090907, specialità 8, totale pazienti 79
Anno 2012, ospedale 01000300, specialità 9, totale pazienti 1808
Anno 2012, ospedale 01000401, specialità 9, totale pazienti 405
Anno 2012, ospedale 01000402, specialità 9, totale pazienti 556
Anno 2012, ospedale 01000403, specialità 9, totale pazienti 391
Anno 2012, ospedale 01000501, specialità 9, totale pazienti 616
Anno 2012, ospedale 01000502, specialità 9, totale pazienti 925
Anno 2012, ospedale 01000503, specialità 9, totale pazienti 629
Anno 2012, ospedale 01000601, specialità 9, totale pazienti 1485
Anno 2012, ospedale 01000602, specialità 9, totale pazienti 597
Anno 2012, ospedale 01000700, specialità 9, totale pazienti 679
Anno 2012, ospedale 01000801, specialità 9, totale pazienti 695
Anno 2012, ospedale 01000802, specialità 9, totale pazienti 3
Anno 2012, ospedale 01000901, specialità 9, totale pazienti 563
Anno 2012, ospedale 01000902, specialità 9, totale pazienti 243
Anno 2012, ospedale 01001100, specialità 9, totale pazienti 1110
Anno 2012, ospedale 01001200, specialità 9, totale pazienti 473
Anno 2012, ospedale 01001700, specialità 9, totale pazienti 659
Anno 2012, ospedale 01001901, specialità 9, totale pazienti 447
Anno 2012, ospedale 01002301, specialità 9, totale pazienti 1116
